wav_id,발화문,상황
5f6459a2d0b14d419059b886,언니가 내가 갖고싶어하던 가방을 사줬어.,happiness
5f645a6524c86141a01b1203,다시 취업해서 안정적인 수입이 생긴 것이 기뻐.,happiness
5f645af3d0b14d419059b88c,오랜만에 친구들을 만나도 어색하지 않고 편하고 재밌어.,happiness
5f645bb2639e10419832ebef,내 친구들이 내가 당한 학교 폭력에 증인으로 서주어서 좋아.,happiness
5f645bc424c86141a01b1209,회사에서 한 달 동안 고생한 보람이 있네.,happiness
5f645bdb24c86141a01b120a,아들이 결혼하고 나니까 이제 큰돈 나갈 일이 없는 거 같아서 뿌듯해.,happiness
5f645cb9d0b14d419059b893,내일이면 퇴원할 것 같아서 기분이 좋네.,happiness
5f645e77639e10419832ebf5,내가 중년이 되고 보니 집에서 가족들과 보내는 시간이 가장 편해.,happiness
5f645e8ed0b14d419059b895,주변에 아파서 누워있는 친구들이 많은데 난 자전거를 탈 정도로 팔팔해.,happiness
5f645f0224c86141a01b120f,이번에 새로 오신 차장님이 여자분이신데 너무 멋지신 거 같아.,happiness
5f645f6bd0b14d419059b89e,다른 회사는 상사가 퇴근하기 전에는 퇴근 할 수 없다고 하던데 우리 회사는 그렇지 않아서 좋아.,happiness
5f646dac9e04b149046cb485,내 친구 박 씨 할머니가 우울증에 대한 얘기를 나한테만 털어놓는대. 괜히 기분이 좋네.,happiness
5f646ea09e04b149046cb487,아들이 폐암 진단을 받았는데 조기에 발견해서 완치 가능하다고 하니 아주 다행이야.,happiness
5f646eae111dfd48d40fc941,젊을 때 노후 준비를 해 놨더니 마음이 아주 평온해.,happiness
5f64772e111dfd48d40fc946,우리 아빠 키가 백팔십팔 센티미터래. 완전 크지?,happiness
5f6477479e04b149046cb48d,나 정말 기쁜 일이 있어.,happiness
5f6478bd111dfd48d40fc949,지금까지 열심히 공부해서 이번 시험도 충분히 잘 볼 수 있을 것 같아.,happiness
5f6478ded338b948c4e67f8b,지금 만나는 남자랑 내년에 결혼할 것 같아.,happiness
5f647927f8fac448cc0a576a,이번 달 말에 삼 년 동안 부어왔던 예금이 만기가 돼. 그래서 지금부터 기분이 좋아.,happiness
5f64793ef8fac448cc0a576b,내 친구들을 만나고 오면 기분이 좋아. ,happiness
5f6479efd338b948c4e67f8f,아들이 퇴원을 기념하며 꽃다발을 들고 왔어. 난 정말 기뻐.,happiness
5f647a49f8fac448cc0a576c,드디어 직장에서 적응해서 제대로 일을 하고 있어. 정말 기뻐.,happiness
5f647aa9111dfd48d40fc94e,업무 스트레스가 너무 심해서 회사를 관뒀더니 집에 가는 발걸음이 가볍네.,happiness
5f647bf5111dfd48d40fc951,동네 병원에서 더 큰 병원에서 건강 검진을 받으라고 해서 걱정했는데 큰 문제는 아니라 정말 다행이야.,happiness
5f647c0a9e04b149046cb497,아빠는 성격이 느긋하고 걱정이 없어. 나까지 밝아지는 것 같아서 행복해.,happiness
5f6489f69e04b149046cb49c,오늘 하루는 시간이 너무 빨리 흘렀어.,happiness
5f648a0bf8fac448cc0a5776,우리 직원들이 나를 존경하는 경영인으로 불러줘서 너무 기뻐.,happiness
5f648a269e04b149046cb49d,걱정했었는데 이번에도 성적이 나쁘지 않게 나와서 다행인 것 같아.,happiness
5f648aced338b948c4e67f9a,로또에 당첨됐어. 되게 행복해.,happiness
5f648b1dd338b948c4e67f9c,나는 내 일에 대해 자신감이 충만해.,happiness
5f648b31111dfd48d40fc957,다들 일찍 진로를 결정해야 한다고 하지만 난 별걱정이 안돼.,happiness
5f648e13d338b948c4e67f9d,나와 거래하는 업체는 신선한 재료를 가져다 줄 것이라고 믿어.,happiness
5f648ec2f8fac448cc0a577e,야호! 나 드디어 면접 최종 합격했어 정말 기뻐.,happiness
5f648ee99e04b149046cb49e,곧 은퇴인데 내 후임으로 박 이사를 지정하려고 해.,happiness
5f648f339e04b149046cb4a0,교수님이 나를 회사에 추천해주셨어.,happiness
5f648fdc9e04b149046cb4a1,노인정에서 병원비가 많이 나가는 내 사정을 감안해서 회비를 면제해주었어.,happiness
5f6490069e04b149046cb4a3,노후 준비에 필요한 돈을 다 모아서 다행이야.,happiness
5f64910ff8fac448cc0a5781,역시 사람은 하고 싶은 일을 해야 해. 예전보다 행복한 것 같아.,happiness
5f6491f89e04b149046cb4a9,이번에 취업에 성공했어! 어려웠던 과정이라 도와준 사람들에게 정말 고마워.,happiness
5f649212d338b948c4e67faa,내가 지금까지 준비해온 노후 계획이 완벽하다고 금융상담사가 얘기해주니까 너무 좋아.,happiness
5f649349f8fac448cc0a5788,과학 시험 점수가 생각보다 잘 나왔어.,happiness
5f6493669e04b149046cb4ac,올해 연봉이 많이 올랐어. 기분이 매우 좋아.,happiness
5f6494229e04b149046cb4af,이번 학기에 만난 친구들이 참 좋은 사람이라 만족스러워. 복학하고 걱정했었거든.,happiness
5f6494b3f8fac448cc0a578d,예전에는 건강 하나는 자신 있다고 생각했었는데 몸이 예전 같지 않더라고.,happiness
5f6494ccf8fac448cc0a578e,나 내일부터 여름휴가야! 드디어 푹 쉴 수 있게 됐어.,happiness
5f6494e8111dfd48d40fc964,엄마가 나를 사랑한대.,happiness
5f6495d09e04b149046cb4b5,수술비 때문에 대출을 했었는데 취소하게 되었어.,happiness
5f6495e49e04b149046cb4b6,오늘 내 손자 결혼식이었는데 할머니로서 큰돈을 보태줄 수 있어 뿌듯했어.,happiness
5f6495fb9e04b149046cb4b7,자녀들이 늘 나를 보살피고 병원비를 내 주려고 해.,happiness
5f64a9a8f8fac448cc0a5793,우리 아들은 아빠보다 나를 더 좋아할 거야.,happiness
5f64a9e29e04b149046cb4bd,이번에 교수님이 우리 조 팀플레이 발표를 들으시더니 참신하다고 칭찬하셨어. 에이 플러스를 기대해도 되겠어.,happiness
5f64a9f5d338b948c4e67fb5,며칠 전 직장 동료가 스트레스가 심해서 회사를 그만두겠다고 했어. 갑작스러운 통보에 깜짝 놀랐어.,happiness
5f64aa0d111dfd48d40fc96a,나한테도 공돈이 생기다니 정말 기분이 너무 좋아서 날아갈 것 같아.,happiness
5f64aa5d111dfd48d40fc96d,우리 딸이 처음으로 직장을 다니는데 보너스를 받아왔어. 요즘 집안이 경제적으로 힘든데 보탬이 되어서 너무 기뻐.,happiness
5f64aa75111dfd48d40fc96e,오래전부터 노후준비를 해왔던 덕분에 편안한 노후를 맞이할 수 있을 것 같아.,happiness
5f64aa8b111dfd48d40fc96f,아빠의 관심 덕분에 왕따 당하는 것으로 괴로워하던 내가 이제는 친구를 사귈 용기를 얻게 되었어.,happiness
5f64aae5111dfd48d40fc970,십여 년 전에 스톡옵션으로 받았던 주식이 많이 올라서 기분이 좋아. 주식에 달리 투자를 하는 것도 아니고 관심 없이 내버려 뒀는데 그냥 두길 잘했나 봐.,happiness
5f64aafdf8fac448cc0a5794,그 애가 나에게 사귀자고 했어.,happiness
5f64ab43f8fac448cc0a5797,친하다고 생각했던 회사 동료가 있었는데 뒤통수를 맞았어.,happiness
5f64ab589e04b149046cb4be,남편을 신뢰하는 마음이 날이 갈수록 깊어져. 가족들을 위해서라면 물속에라도 들어갈 사람이야.,happiness
5f64abbb9e04b149046cb4c2,당뇨에 걸려서 평소 몸에 안 좋은 음식을 멀리하고 식단관리와 운동을 하니까 몸이 좋아진 거 같아.,happiness
5f64abcbf8fac448cc0a5798,어제 회사 면접을 보고 왔는데 평소와 달리 왜 이렇게 마음이 편하지?,happiness
5f64adbe111dfd48d40fc972,학교에 원하는 동아리가 없어서 동기들과 같이 새로 만들었는데 지원금도 나올 것 같다고 하더라고.,happiness
5f64add2f8fac448cc0a579a,오늘 괴롭힌 무리들한테 통쾌하게 복수했어. 완전 신나.,happiness
5f64ae60f8fac448cc0a579c,막상 결혼식이 끝나니까 마음이 편해.,happiness
5f64ae72f8fac448cc0a579d,정년퇴직하고 몸이 안 좋아서 고생하고 있어.,happiness
5f64ae979e04b149046cb4c4,친구들로부터 그녀도 나에게 관심 있어 보인다는 말을 들었어.,happiness
5f64aead111dfd48d40fc973,동생이 또 돈을 보내줬어. 참 좋은 동생을 둔 것 같아서 감사한 마음이야.,happiness
5f64af6df8fac448cc0a579f,나 오늘 열받네.,happiness
5f64af8c9e04b149046cb4c7,생일인데 아내가 깜짝 선물을 줘서 너무 고맙더라고.,happiness
5f64afef111dfd48d40fc979,열심히 공부했더니 드디어 이번 시험에서 경쟁자를 이겼어. 너무 기분 좋아.,happiness
5f64b10af8fac448cc0a57a4,나 원하던 직장에 최종 합격했어!,happiness
5f64b139f8fac448cc0a57a5,우리 부모님은 맞벌이인데 집안일을 같이 하면서 서로를 배려하셔.,happiness
5f64b1659e04b149046cb4cd,다음 주부터 매주 친구들하고 모임을 하나 하기로 해서 너무 기뻐.,happiness
5f64b191f8fac448cc0a57a7,나 복권에 당첨됐어!,happiness
5f64b1a5d338b948c4e67fc6,근무 이 년 만에 드디어 내일부터 여름휴가를 떠나게 되어 설레고 기뻐!,happiness
5f64b1b9111dfd48d40fc980,직장에서 큰 실수를 했는데 상사가 괜찮다고 하고 뒷수습도 도와주었어. 상사에게 매우 고마워.,happiness
5f64b2169e04b149046cb4d0,식단 관리를 하고 있으니 따로 운동은 안 해도 될 것 같아. ,happiness
5f64b238111dfd48d40fc982,역시 사람은 오래된 것이 좋은 것 같아. 말없이 가만히 있어도 편안하거든.,happiness
5f64b2509e04b149046cb4d2,근속연수가 늘어나면 업무 스트레스가 줄어들 줄 알았더니 그 반대야.,happiness
5f64b266f8fac448cc0a57ab,부모님이 나를 너무 사랑한대. ,happiness
5f64b294111dfd48d40fc983,어제 신체 나이 검사를 했는데 내 나이보다 십 년이나 젊게 수치가 나왔어.,happiness
5f64b2e59e04b149046cb4d3,나는 요즘 내 생활에 아주 만족해.,happiness
5f64b2f99e04b149046cb4d5,아이가 공부를 안 해.,happiness
5f64b3089e04b149046cb4d6,결혼하고 나서 삶이 너무 행복해.,happiness
5f64b33a111dfd48d40fc989,가족끼리 여행휴가 가기로 했어. 정말 신나.,happiness
5f64b34bf8fac448cc0a57ae,오늘 탑골공원 가서 친구들이랑 장기 한판 둬야겠다. ,happiness
5f64b398d338b948c4e67fce,내가 원하는 성적보다 높게 나와서 마음이 편안해.,happiness
5f64b3bfd338b948c4e67fcf,이혼 후 몇 년 만에 사랑하는 사람이 생겨서 재혼했어.,happiness
5f64b3d3d338b948c4e67fd0,회사에서 나를 믿고 큰 프로젝트를 맡겨주셨는데 잘 하고 싶어.,happiness
5f64b3df111dfd48d40fc98b,요즘 진행하는 프로젝트 때문에 스트레스가 너무 심해. 야근을 얼마나 했는지 몰라.,happiness
5f64b3f1d338b948c4e67fd2,몸이 아프지만 지금 상황을 느긋하게 생각해보려고 해.,happiness
5f64b4969e04b149046cb4db,이번에 건강검진 결과가 나왔는데 아주 좋아.,happiness
5f64b4aad338b948c4e67fd5,반 애들이 자꾸 건드려. ,happiness
5f64b4af9e04b149046cb4dd,우리 집 경비원 선생님들은 참 믿을 만해.,happiness
5f64b4c2f8fac448cc0a57b2,재작년에 부서를 이동한 후 이번 업무는 나한테 잘 맞는 것 같아.,happiness
5f64b4c0f8fac448cc0a57b1,좋은 소식이 있어.,happiness
5f64b4efd338b948c4e67fd6,요즘 코로나 때문에 운동도 안 하는데 살이 찌지는 않는 것 같아.,happiness
5f64b54e9e04b149046cb4df,요즘 공부를 하느라 무리를 했는데 사람들이 어깨에?힘 좀?빼라고 해서 마음이 편안해졌어.,happiness
5f64b587f8fac448cc0a57b5,남편은 무뚝뚝한 사람이지만 나는 그가 내 옆에 있다는 것만으로도 마음이 안정되어 좋아.,happiness
5f64b5a79e04b149046cb4e1,친구가 나한테 정말 큰 비밀을 얘기해 줬어.,happiness
5f64b5c7f8fac448cc0a57b6,최근 이직한 회사에서 상사가 너무 잘 챙겨줘서 감사해. 아직 일이 미숙해서 답답할 텐데도 화내지 않고 잘 알려주더라고.,happiness
5f64b5e8111dfd48d40fc994,신입사원들이 작은 어려움에도 아등바등하는 것을 보면 귀여워. 도와주고 알려주고 싶어져.,happiness
5f64b63b9e04b149046cb4e4,노후에도 계속 일을 할 수 있어서 얼마나 감사한지 모르겠어.,happiness
5f64b670d338b948c4e67fdc,출산 도우미 아주머니가 너무 마음에 들어!,happiness
5f64b689111dfd48d40fc996,내일 주말이라서 너무 행복해.,happiness
5f64b6eef8fac448cc0a57bd,나도 노후 준비를 해야겠어.,happiness
5f64b72dd338b948c4e67fe1,이번에 회사 공모전에 큰 기대 없이 응모했는데 내가 일등이래!,happiness
5f64b7a1f8fac448cc0a57c1,나이를 먹으면서 관계적인 어려움이 생길 줄 알았는데 그렇지 않아서 참 다행이야.,happiness
5f64b7c4111dfd48d40fc997,만성 질환 때문에 병원에 나갈 돈이 걱정됐는데 국민연금이 있어서 다행이야.,happiness
5f64b7dc111dfd48d40fc998,나 다음 주에 전학 가.,happiness
5f64b86af8fac448cc0a57c4,업무능력을 인정받았어. 기분이 좋아.,happiness
5f64b89f9e04b149046cb4e8,친구가 더 이상 나를 미워하지 않는 것 같아 좋아.,happiness
5f64b8c7d338b948c4e67fe7,나도 직원들을 믿고 직원들도 나를 믿고 따라준 덕분에 회사가 잘 되었다고 생각해.,happiness
5f64b9729e04b149046cb4ea,평소에 학업 때문에 바빴는데 오랜만에 엄마랑 쇼핑도 하고 음식도 먹어서 신났어.,happiness
5f64b9dcd338b948c4e67fea,결혼기념일이라고 남편이 이벤트 해줬어. 결혼 정말 잘한 것 같아.,happiness
5f64bc30111dfd48d40fc9a3,신체 나이가 서른으로 나왔어.,happiness
5f64bcbad338b948c4e67fec,며칠 전에 종합 건강검진을 받았어. 내 돈을 주고 종합적으로 받은 것은 이번이 처음이야.,happiness
5f64bdc2f8fac448cc0a57d4,나 오늘 기분이 무척 좋아.,happiness
5f64be7ef8fac448cc0a57d9,오래 연애한 남자친구랑 결혼 날짜를 잡았어. 그래서 너무 신이 나!,happiness
5f4edee2c3e6ff798e91e815,옆집 할머니가 큰일이 난 줄 알았는데 날이 더워서 잠시 기절한 것이라 하니 다행이야.,happiness
5f4eff31c3e6ff798e91e936,열심히 오디션을 준비하던 친구가 이번에 티브이에서 나오는 것을 보고 너무 기뻤어.,happiness
5f4f16eac397791a43fde22b,건강검진을 받았는데 건강하다고 해서 안도했어. 요새 자주 피곤해서 걱정했거든.,happiness
5f4f1c77c397791a43fde273,은퇴 후 사업을 시작했는데 최고 매출을 올려서 너무 신나고 행복해.,happiness
5f4f5343c397791a43fde447,나를 믿어준 직원들 덕분에 회사가 잘 성장해서 기뻐.,happiness
5f4f8f3ec397791a43fde65c,이제 사업도 어느 정도 자리를 잡으니까 모든 게 여유가 생겼어.,happiness
5f64bef3d338b948c4e67fee,친구가 나에게 고민을 털어놓고 마음이 조금이나마 가벼워진 것 같아서 다행이야.,happiness
5f64c008d338b948c4e67ff2,나는 멋진 음악가가 되기로 마음먹었어.,happiness
5f64c0499e04b149046cb4ef,모처럼 은행에 다녀오는 길이야.,happiness
5f64c0abf8fac448cc0a57de,저녁에 약속이 있었는데 야근을 안 해서 다행이야. 절대로 빠지면 안 되는 약속이었거든.,happiness
5f64c2c1d338b948c4e67ff4,아내에게 술을 먹고 싶다고 했더니 무알콜 맥주를 사다 주었어. 너무 고마워.,happiness
5f64c2e4d338b948c4e67ff5,친구들이랑 여행 가기로 해서 너무 신나.,happiness
5f64c375d338b948c4e67ff9,추석이라 모든 이에게 안부 전해야지.,happiness
5f64c3c3f8fac448cc0a57e1,글쎄 나만큼 건강한 사람도 없더라고.,happiness
5f653060111dfd48d40fc9c6,오늘은 정말 기분 좋은 날이야.,happiness
5f6530719e04b149046cb508,요즘 취업난이 심각한데 무사히 취업에 성공했어.,happiness
5f653086f8fac448cc0a57f4,직장에서 스트레스를 받으면 마음을 진정시킬 방법이 있을까?,happiness
